date,water_vap,water_liq,water_ice,prec,evap,temp_2m,dew_2m,lai_lv,lai_hv,discharge
1990-04-01,256645222.39265516,581166.4082555034,-469556.45906600554,443420445.56344163,-185813434.7289018,297.11935658823995,294.84234074475575,1.14277541092174,4.6048900163778175,205147.268
1990-05-01,217876225.2142965,-599989.1095472855,-358880.5718799612,391051580.98902214,-170802093.93868375,296.3526851094402,293.9735574956787,1.1410978559575666,4.685921743542369,214830.704
1990-06-01,190789305.75044197,-895573.5910180178,-234838.06912473356,349626516.0762462,-159131421.15352923,295.59883513984784,293.43557433371353,1.142989449580216,4.961648313897608,214697.433
1990-07-01,77881260.0857128,-1123172.1492105993,-29538.23568566305,250304894.08364657,-167646690.69765306,294.83606127109647,291.7571604587341,1.1478594919575724,5.294232525109317,206469.363
1990-08-01,46693446.50990367,-676958.6497491113,-112589.34324370336,212201027.68694416,-186430889.45090273,296.3864259648018,293.07688246355673,1.1525283836279427,5.585907376558236,188041.94
1990-09-01,65299056.63006583,-484569.5456196241,-180688.08146899252,255827385.17483962,-206881613.00634283,296.5511832947253,293.14365433890805,1.1563503087255185,5.648177379075957,151619.443
1990-10-01,113844766.37997836,-88265.94477236993,-384375.32050338434,302744444.7714683,-215614166.08838522,297.83305719045046,294.79727386075604,1.1544005281601617,5.360792068214557,102418.082
1990-11-01,195665903.59304136,110069.9985143303,-546489.2117250946,390309961.62049615,-211063808.67139107,297.5668108227608,294.8587447277101,1.1496579223404564,5.09842135734791,89195.443
1990-12-01,281640276.21831775,534383.7498214125,-583656.4926840209,474738601.86848855,-199881511.59301284,297.1150766836705,294.75052049230277,1.1340195710058831,4.715264563845836,113346.782
1991-01-01,256955394.64434657,387710.96474842104,-411202.32446290634,462271454.21372736,-202226071.09072092,297.3417148932683,294.72547868140543,1.1329652625762003,4.644194651867704,147565.296
1991-02-01,264331416.94740993,-130576.0151778289,-392567.19714074314,452616056.8901869,-202714555.00994635,297.44545283605237,294.83122647627977,1.1346545708588138,4.585945896687023,175162.614
1991-03-01,319689180.1196666,505169.8325638062,-705838.6835429922,519678708.78225195,-193286499.20125058,297.31602489322165,294.8933124330884,1.1374688801433015,4.551174711141709,180263.246
1991-04-01,292805624.6339141,460553.6658712518,-571464.9756899726,479338208.1434705,-183812924.51846248,296.87576273873384,294.6945818534313,1.14277541092174,4.6048900163778175,201346.161
1991-05-01,249042425.1370443,196521.2360928537,-423661.9462547991,429280049.650066,-163627516.85799032,296.6522664037508,294.46444123108836,1.1410978559575666,4.685921743542369,216429.585
1991-06-01,151595319.75874397,-838528.6646076923,-302649.98654400324,327743681.4788232,-159993310.40005687,295.9499617183814,293.4119425262066,1.142989449580216,4.961648313897608,220063.825
1991-07-01,73008181.68160081,-968314.9482031297,51195.45438169017,231753386.7995538,-164791373.2443003,295.51272660346615,292.202512023508,1.1478594919575724,5.294232525109317,209980.701
1991-08-01,21464369.746304452,-1004657.3196850306,5320.032932924834,195805600.1977061,-177365263.55821985,296.1407224924341,292.2194317092755,1.1525283836279427,5.585907376558236,192913.198
1991-09-01,100893358.24991712,-672329.0689284202,-366726.02155687055,276334738.69914997,-203740349.55370784,297.06340169922424,293.93191681587336,1.1563503087255185,5.648177379075957,155025.633
1991-10-01,103870171.42602077,-368468.3330943985,-263093.81298756204,302216738.7489945,-209253618.52811894,297.22276494403104,293.93927064246583,1.1544005281601617,5.360792068214557,102834.618
1991-11-01,153629434.025605,-286337.122891766,-566039.6451337796,346347896.18418145,-207002642.79153955,297.48283258284675,294.69584776697536,1.1496579223404564,5.09842135734791,83720.832
1991-12-01,195118233.09507874,199343.74764687096,-365619.4513342399,388958836.22020626,-200766975.28264558,297.62154915777376,294.79374419674673,1.1340195710058831,4.715264563845836,95725.428
1992-01-01,158743958.31402528,-83496.22162218904,-211936.21573396758,359051697.1660396,-207018410.40876156,297.74849782021255,294.7295543969935,1.1329652625762003,4.644194651867704,108587.956
1992-02-01,345331287.538484,519274.48271152214,-563295.0158230745,515811601.12758297,-189159307.43351933,297.482546435318,294.7432454406888,1.134678299489117,4.585241791957943,124164.283
