date,water_vap,water_liq,water_ice,prec,evap,temp_2m,dew_2m,lai_lv,lai_hv,discharge
1996-02-01,75631225.41630316,53750.74248749387,-24848.518477049278,222929365.74883932,-151569094.7570255,297.1877690569249,292.9779667766491,0.7969723225957936,3.9015966562374738,36587.724
1996-03-01,139862249.47999263,427228.3372941921,-635254.4168738516,293926907.4504957,-158744247.78971902,296.91738995249716,293.7620364679144,0.8006519718739615,4.07234865273017,34476.161
1996-04-01,36200778.25404771,234677.90534849232,-190596.26852306625,210174030.1393093,-165344071.616872,297.0205039689231,293.63570378926454,0.8009932107884451,4.2465350109737745,42332.205
1996-05-01,22957709.705607556,24948.026062200894,-67783.33039184286,169846888.85834384,-139121103.5579279,297.03500518580677,292.7449891595179,0.7857565384654503,4.176371307938456,43154.294
1996-06-01,-40052785.834507324,-110846.62752852791,123989.81901683102,92316259.10054807,-120825119.71912219,296.37504800882215,289.8358489958039,0.7644172479702798,3.86227499826176,40114.66
1996-07-01,-24425574.18554835,-167772.21118312658,229432.29348897035,88312443.5019283,-107531644.07162209,296.33279664679856,288.6457437367281,0.7494094320193064,3.619894465969883,33873.634
1996-08-01,15076196.135916881,-247967.3343518857,122906.86841247033,129049943.3828951,-114742342.53060162,297.0901786680003,289.59239881284935,0.7498556380183876,3.7009217768827978,30225.582
1996-09-01,62863437.58776673,-160573.6371302668,9887.412359285634,204184828.30020022,-134409006.55768073,296.960254971626,291.72190729222956,0.7595806753941359,3.923770186621278,32857.533
1996-10-01,109492971.9597579,-4972.035247407883,-283402.53857908584,267365885.10421306,-143627291.74681264,296.6839712014479,292.5157570966666,0.7694062050092186,3.991499543706746,41795.818
1996-11-01,110569613.27829659,-252803.48807397622,-268891.3821467856,267787765.54818222,-146764159.1673579,296.46493379008024,292.6849689280391,0.779621701407381,4.02436238131065,50011.134
1996-12-01,51079762.3524248,-356113.49662278226,-120989.04727949148,206386369.29783413,-147863118.9236062,296.46925115323705,292.50633520532205,0.7856503727615858,3.8739139931087725,52599.137
1997-01-01,30484586.584400475,-118093.2071291866,80500.56708755874,192073561.96544856,-147268925.95844135,296.719552115413,292.08876958221725,0.7905749239919182,3.7964399744870168,46619.303
1997-02-01,1032801.4945777953,-155136.41568611393,336763.0817045193,145616566.05837357,-147207952.360982,297.2257568969332,290.0905213435339,0.7969155559873143,3.899672345038798,33826.617
1997-03-01,100606215.86148539,117216.88068165434,-520259.52054725314,249921992.6506406,-155162242.58748177,297.6479294991731,293.32593217892713,0.8006403212946875,4.071709375410313,26828.306
1997-04-01,107734673.38014972,450190.55672078393,-206093.0062674052,270474594.7375362,-156194888.42429584,296.5303007888898,293.5444112562739,0.8009932107884451,4.2465350109737745,30072.317
1997-05-01,-20106599.914093714,-143671.55030688905,-108131.84539595978,135218239.99633348,-149132159.2747595,296.8585485404197,292.12470865333546,0.7857565384654503,4.176371307938456,34657.59
1997-06-01,-29270763.01532568,-333954.78946424334,143193.82946832947,104136634.7165081,-120947808.02269775,296.8858700679674,290.9671186139652,0.7644172479702798,3.86227499826176,29700.27
1997-07-01,-28613734.876370147,-224412.16834056797,148459.70472221723,88964991.07073326,-109963515.44798183,296.83634102098387,289.0650970934245,0.7494094320193064,3.619894465969883,24082.569
1997-08-01,8345324.312466145,-401313.76194368856,128906.59705894362,118400393.91282375,-115583269.75375366,297.5198963810322,289.93314735694594,0.7498556380183876,3.7009217768827978,23686.066
1997-09-01,36987592.53095324,-403884.1107473155,-49259.36679799341,180834989.58029622,-136098144.20793465,297.62431926585236,292.00957997149186,0.7595806753941359,3.923770186621278,27450.905
1997-10-01,139604898.809245,263591.48489221197,-358690.1888207075,282749866.51595205,-145410863.50931254,297.09755211419525,293.08215720144466,0.7694062050092186,3.991499543706746,33329.806
1997-11-01,189184115.6381162,456985.2077476055,-226519.92385832162,339379434.39505863,-143595399.3217642,296.46624086001106,293.59857443541654,0.779621701407381,4.02436238131065,47500.906
1997-12-01,163590528.78191197,359445.44091273984,-121328.21335428876,317645614.4535486,-140480366.0599572,296.26525282861724,293.2083046365273,0.7856503727615858,3.8739139931087725,60199.557
1998-01-01,79109894.8214062,82587.29528927646,249100.67003426625,237054230.91269913,-149862371.1980633,297.2409561233635,292.4573339474353,0.7905749239919182,3.7964399744870168,64228.4
1998-02-01,50551123.55008962,-46396.80103867724,190743.0011726968,212039720.9156078,-152680053.31660154,298.40393976762834,292.8832896249754,0.7969155559873143,3.899672345038798,58438.014
1998-03-01,87663746.06354469,-106354.49717604453,-379111.4169606854,250805120.11891556,-158153721.8035265,298.3902095371702,293.84721490062014,0.8006403212946875,4.071709375410313,44720.505
1998-04-01,56590815.86836992,338061.47625271016,-221132.97279293908,218790723.74598742,-166023883.8623504,298.3296442505938,294.50272013510204,0.8009932107884451,4.2465350109737745,42673.18
1998-05-01,-33433692.05509579,-144961.5397765737,67377.17019875874,125312853.79702976,-148433504.26575696,298.08813590042035,292.55614102240224,0.7857565384654503,4.176371307938456,42468.91
1998-06-01,-44422400.04710114,-216717.81524157326,27485.80196701514,86741625.84391633,-120164649.43548468,297.44394444155745,289.84167117968235,0.7644172479702798,3.86227499826176,37305.639
1998-07-01,-1677558.0599848852,-12819.168796148326,123274.94929584378,110933265.92805699,-105410683.81689788,296.7558955583154,289.432128865639,0.7494094320193064,3.619894465969883,30139.383
1998-08-01,38325501.59895596,-98521.00950308824,182571.13220898598,159402012.58043212,-115174575.41381149,296.98788598109405,290.56719217805545,0.7498556380183876,3.7009217768827978,31795.068
1998-09-01,87551799.78701007,-16280.981314696255,-243982.75892260432,224599165.45459187,-133179151.41819656,297.1255009691334,291.97938734186704,0.7595806753941359,3.923770186621278,37749.376
1998-10-01,87653557.98300976,-1633.1126449257426,-119586.28150584566,243325459.56731564,-147880389.30472273,297.2206474041791,292.7865621871295,0.7694062050092186,3.991499543706746,44220.26
1998-11-01,43437967.48814961,-414911.7109961843,-233137.16953918873,211029062.32160872,-153229238.17465258,297.21560020772824,292.9812510465538,0.779621701407381,4.02436238131065,50985.499
1998-12-01,43606892.00822708,-269239.6237076638,-231038.61174948665,197408234.40345877,-150289419.8520934,296.91903208427806,292.5591546892762,0.7856503727615858,3.8739139931087725,53940.815
1999-01-01,45217101.95171362,-64963.13785888982,20894.856594153214,201025869.3709253,-148101195.61130655,296.7018398235537,292.4905227898574,0.7905749239919182,3.7964399744870168,42880.457
1999-02-01,24538137.76436764,-336791.88302226167,-164577.80148789415,182108616.26092142,-160059837.78679967,297.6335786216501,293.2533012257692,0.7969155559873143,3.899672345038798,38730.462
1999-03-01,90491950.32286789,410478.55380855163,-54818.98333851076,247027231.73825377,-159669378.22755468,297.10645803359745,293.206099869867,0.8006403212946875,4.071709375410313,32907.415
1999-04-01,52791597.58235945,511890.868214748,-217564.60107318783,219527254.46189013,-161895714.40978336,297.00279348926176,293.2374081606224,0.8009932107884451,4.2465350109737745,32855.78
1999-05-01,-8346714.224812247,-4304.054171090123,-95339.28737084055,142470660.54684016,-143910732.4261774,296.7049210284584,292.0892214488513,0.7857565384654503,4.176371307938456,32728.844
1999-06-01,-45714481.497223884,-142901.26508305065,60435.95007016188,88156025.22860026,-119669896.08383568,296.696405109236,289.8626444109885,0.7644172479702798,3.86227499826176,30820.684
1999-07-01,8254987.922876805,-18869.219192051387,62866.407540547254,116014487.96975383,-106607171.57452244,296.04031792096305,289.28408163263146,0.7494094320193064,3.619894465969883,28028.512
1999-08-01,64063471.465241075,-100377.99899897717,82378.82403452028,178514212.41849226,-112319859.30519472,296.2991513309127,290.48730697568715,0.7498556380183876,3.7009217768827978,32467.583
1999-09-01,73788509.1303794,-97008.61131626485,-103664.37162950022,204166163.08121133,-132947513.47673285,296.6324407452307,291.3203904859057,0.7595806753941359,3.923770186621278,42826.519
1999-10-01,111180544.17941365,20390.73868882088,-371538.34208802256,273525842.59621483,-143552676.7828454,296.29008406386106,292.34593760756144,0.7694062050092186,3.991499543706746,50108.227
1999-11-01,151610755.94388872,56598.6997942966,-387633.8931575236,302677030.5138725,-146443050.68587673,296.14570412034107,292.8790275430461,0.779621701407381,4.02436238131065,61137.432
1999-12-01,46681484.24304578,-347574.7814250797,-124288.93341544678,204586468.05998212,-149936766.15714148,296.41510828314244,292.49360609205485,0.7856503727615858,3.8739139931087725,66046.158
2000-01-01,18623927.036392793,-327632.80880328955,-93793.47817782458,176999075.2909118,-149323967.41828856,296.85056692898604,292.12582841082246,0.7905749239919182,3.7964399744870168,60460.542
